Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
-1,Take Every Wave: The Life of Laird Hamilton,"$223,301","$176,076","$47,225",2017.csv,2017,78.9%,21.1%
-1,California Typewriter,"$218,563","$218,563",-,2017.csv,2017,100%,-
-1,Risk,"$214,669","$200,219","$14,450",2017.csv,2017,93.3%,6.7%
-1,Marjorie Prime,"$213,858","$180,608","$33,250",2017.csv,2017,84.5%,15.5%
-1,The Wound,"$213,043","$30,678","$182,365",2017.csv,2017,14.4%,85.6%
-1,Big Sonia,"$212,471","$212,471",-,2017.csv,2017,100%,-
-1,The Desert Bride,"$205,350","$30,110","$175,240",2017.csv,2017,14.7%,85.3%
-1,Sicilian Ghost Story,"$204,892","$15,285","$189,607",2017.csv,2017,7.5%,92.5%
-1,Pop Aye,"$204,464","$77,976","$126,488",2017.csv,2017,38.1%,61.9%
-1,The Bad Batch,"$201,890","$180,851","$21,039",2017.csv,2017,89.6%,10.4%
-1,9/11,"$200,229","$170,000","$30,229",2017.csv,2017,84.9%,15.1%
-1,Ex Libris: New York Public Library,"$198,239","$158,192","$40,047",2017.csv,2017,79.8%,20.2%
-1,Mom,"$195,701",-,"$195,701",2017.csv,2017,-,100%
-1,The Divine Order,"$195,081","$76,277","$118,804",2017.csv,2017,39.1%,60.9%
-1,Past Life,"$191,678","$180,099","$11,579",2017.csv,2017,94%,6%
-1,Munna Michael,"$189,105","$99,629","$89,476",2017.csv,2017,52.7%,47.3%
-1,Score: A Film Music Documentary,"$184,025","$101,382","$82,643",2017.csv,2017,55.1%,44.9%
-1,Whose Streets?,"$182,799","$182,799",-,2017.csv,2017,100%,-
-1,I Am Not A Witch,"$182,462","$50,868","$131,594",2017.csv,2017,27.9%,72.1%
-1,Bye Bye Germany,"$176,933","$73,730","$103,203",2017.csv,2017,41.7%,58.3%
-1,Better Watch Out,"$176,288","$20,369","$155,919",2017.csv,2017,11.6%,88.4%
-1,Champion,"$175,232","$175,232",-,2017.csv,2017,100%,-
-1,Rodin 2017 Re-release,"$172,619","$44,261","$128,358",2017.csv,2017,25.6%,74.4%
-1,Valley of Bones,"$168,738","$168,738",-,2017.csv,2017,100%,-
-1,Beauty and the Dogs,"$167,723","$8,915","$158,808",2017.csv,2017,5.3%,94.7%
-1,The Day After,"$166,022","$24,746","$141,276",2017.csv,2017,14.9%,85.1%
-1,Walking Out,"$162,445","$101,947","$60,498",2017.csv,2017,62.8%,37.2%
-1,Harmonium,"$153,283","$17,191","$136,092",2017.csv,2017,11.2%,88.8%
-1,Lupin the 3rd: Castle of Cagliostro 2017 Re-release,"$151,802","$142,425","$9,377",2017.csv,2017,93.8%,6.2%
-1,Restless Creature: Wendy Whelan,"$147,780","$147,780",-,2017.csv,2017,100%,-
-1,The Last Dalai Lama?,"$145,524","$145,524",-,2017.csv,2017,100%,-
-1,Irving Berlin's Holiday Inn The Broadway Musical,"$144,550","$144,550",-,2017.csv,2017,100%,-
-1,The Bolshoi Ballet: Live From Moscow - A Hero of Our Time,"$135,168","$104,837","$30,331",2017.csv,2017,77.6%,22.4%
-1,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It","$133,006","$133,006",-,2017.csv,2017,100%,-
-1,I Called Him Morgan,"$128,986","$128,986",-,2017.csv,2017,100%,-
-1,The B-Side: Elsa Dorfman's Portrait Photography,"$125,227","$125,227",-,2017.csv,2017,100%,-
-1,Tragedy Girls,"$122,211","$61,899","$60,312",2017.csv,2017,50.6%,49.4%
-1,The Levelling,"$118,451","$3,040","$115,411",2017.csv,2017,2.6%,97.4%
-1,"We Love You, Sally Carmichael!","$113,435","$113,435",-,2017.csv,2017,100%,-
-1,Abacus: Small Enough to Jail,"$113,278","$113,278",-,2017.csv,2017,100%,-
-1,The Recall,"$112,357","$22,943","$89,414",2017.csv,2017,20.4%,79.6%
-1,How Viktor 'The Garlic' Took Alexey 'The Stud' to the Nursing Home,"$112,071","$12,954","$99,117",2017.csv,2017,11.6%,88.4%
-1,The Trouble with Terkel,"$110,289","$110,289",-,2017.csv,2017,100%,-
-1,The Fifth Element 2017 Re-release,"$109,786",-,"$109,786",2017.csv,2017,-,100%
-1,Wedding Party 2,"$109,459","$11,140","$98,319",2017.csv,2017,10.2%,89.8%
-1,The Lure,"$108,846","$101,657","$7,189",2017.csv,2017,93.4%,6.6%
-1,"Love, Cecil","$107,940","$106,057","$1,883",2017.csv,2017,98.3%,1.7%
-1,The Bachelors,"$106,212",-,"$106,212",2017.csv,2017,-,100%
-1,A Ciambra,"$104,808","$41,934","$62,874",2017.csv,2017,40%,60%
-1,The Gracefield Incident,"$102,256",-,"$102,256",2017.csv,2017,-,100%
-1,Aida's Secrets,"$98,468","$98,468",-,2017.csv,2017,100%,-
-1,Blind,"$98,280","$12,522","$85,758",2017.csv,2017,12.7%,87.3%
-1,"Tim Timmerman, Hope of America","$97,727","$97,727",-,2017.csv,2017,100%,-
-1,Dina,"$96,524","$90,503","$6,021",2017.csv,2017,93.8%,6.2%
-1,Keep Watching,"$94,178","$94,178",-,2017.csv,2017,100%,-
-1,Because of Grácia,"$90,878","$90,878",-,2017.csv,2017,100%,-
-1,Porto,"$90,849","$15,126","$75,723",2017.csv,2017,16.6%,83.4%
-1,Night of the Living Dead,"$89,029","$89,029",-,2017.csv,2017,100%,-
-1,Glory,"$87,728","$18,415","$69,313",2017.csv,2017,21%,79%
-1,Singularity,"$86,822","$4,176","$82,646",2017.csv,2017,4.8%,95.2%
-1,School Life,"$86,616","$37,381","$49,235",2017.csv,2017,43.2%,56.8%
-1,Jackals,"$85,410",-,"$85,410",2017.csv,2017,-,100%
-1,Chapter & Verse,"$84,147","$84,147",-,2017.csv,2017,100%,-
-1,Harold and Lillian: A Hollywood Love Story,"$78,301","$78,301",-,2017.csv,2017,100%,-
-1,Bill Nye: Science Guy,"$74,909","$74,909",-,2017.csv,2017,100%,-
-1,Wait for Your Laugh,"$73,585","$73,585",-,2017.csv,2017,100%,-
-1,Vengeance: A Love Story,"$73,270","$4,526","$68,744",2017.csv,2017,6.2%,93.8%
-1,Te Ata,"$73,236","$73,236",-,2017.csv,2017,100%,-
-1,Buster's Mal Heart,"$73,121","$73,121",-,2017.csv,2017,100%,-
-1,Headshot,"$73,010",-,"$73,010",2017.csv,2017,-,100%
-1,Turn It Around: The Story of East Bay Punk,"$69,787","$69,787",-,2017.csv,2017,100%,-
-1,My Entire High School Sinking Into the Sea,"$68,883","$68,883",-,2017.csv,2017,100%,-
-1,Alive and Kicking,"$68,485","$68,485",-,2017.csv,2017,100%,-
-1,Summer in the Forest,"$67,743","$45,542","$22,201",2017.csv,2017,67.2%,32.8%
-1,Architects of Denial,"$65,424","$65,424",-,2017.csv,2017,100%,-
-1,Manolo: the Boy Who Made Shoes for Lizards,"$64,889","$60,056","$4,833",2017.csv,2017,92.6%,7.4%
-1,The Tiger Hunter,"$62,398","$62,398",-,2017.csv,2017,100%,-
-1,Donald Cried,"$61,406","$61,406",-,2017.csv,2017,100%,-
-1,The Outcasts,"$61,250","$1,455","$59,795",2017.csv,2017,2.4%,97.6%
-1,The Untamed,"$61,249","$27,593","$33,656",2017.csv,2017,45.1%,54.9%
-1,The Sacrifice 2017 Re-release,"$61,018","$61,018",-,2017.csv,2017,100%,-
-1,Just One Drop,"$60,078","$60,078",-,2017.csv,2017,100%,-
-1,The Force,"$59,912","$59,912",-,2017.csv,2017,100%,-
-1,Bang! The Bert Berns Story,"$59,299","$59,299",-,2017.csv,2017,100%,-
-1,The Boom,"$57,962","$57,962",-,2017.csv,2017,100%,-
-1,Saving Brinton,"$56,218","$56,218",-,2017.csv,2017,100%,-
-1,False Confessions,"$56,165","$29,245","$26,920",2017.csv,2017,52.1%,47.9%
-1,XX,"$55,668","$30,911","$24,757",2017.csv,2017,55.5%,44.5%
-1,Naam Shabana,"$55,429",-,"$55,429",2017.csv,2017,-,100%
-1,Twenty Two 2017 Re-release,"$55,001","$46,796","$8,205",2017.csv,2017,85.1%,14.9%
-1,Birdboy: The Forgotten Children,"$52,366","$38,786","$13,580",2017.csv,2017,74.1%,25.9%
-1,Tickling Giants,"$51,499","$51,499",-,2017.csv,2017,100%,-
-1,Keep Quiet,"$50,451","$50,451",-,2017.csv,2017,100%,-
-1,Quest,"$50,022","$47,807","$2,215",2017.csv,2017,95.6%,4.4%
-1,Person to Person,"$48,499","$48,499",-,2017.csv,2017,100%,-
-1,Saving Banksy,"$47,965","$47,965",-,2017.csv,2017,100%,-
-1,So B. It,"$47,627","$47,627",-,2017.csv,2017,100%,-
-1,78/52: Hitchcock's Shower Scene,"$46,838","$37,664","$9,174",2017.csv,2017,80.4%,19.6%
-1,Panique,"$46,041","$46,041",-,2017.csv,2017,100%,-
-1,Maurice 2017 Re-release,"$45,926","$45,926",-,2017.csv,2017,100%,-
-1,The Farthest,"$44,921","$14,773","$30,148",2017.csv,2017,32.9%,67.1%
-1,"Léon Morin, Priest 2017 Re-release","$44,511","$44,511",-,2017.csv,2017,100%,-
-1,Hermia & Helena,"$44,156","$43,152","$1,004",2017.csv,2017,97.7%,2.3%
-1,Woodshock,"$43,682","$42,603","$1,079",2017.csv,2017,97.5%,2.5%
-1,The Settlers,"$41,562","$41,562",-,2017.csv,2017,100%,-
-1,Karl Marx City,"$41,072","$41,072",-,2017.csv,2017,100%,-
-1,Life and Nothing More,"$40,581","$24,358","$16,223",2017.csv,2017,60%,40%
-1,Unrest,"$40,081","$40,081",-,2017.csv,2017,100%,-
-1,The Blackcoat's Daughter,"$38,348","$20,435","$17,913",2017.csv,2017,53.3%,46.7%
-1,Belle de Jour 2017 Re-release,"$38,342","$26,331","$12,011",2017.csv,2017,68.7%,31.3%
-1,The Crime of Monsieur Lange,"$38,002","$36,438","$1,564",2017.csv,2017,95.9%,4.1%
-1,I Am the Blues,"$37,849","$37,849",-,2017.csv,2017,100%,-
-1,Bending the Arc,"$36,586","$21,907","$14,679",2017.csv,2017,59.9%,40.1%
-1,Brimstone & Glory,"$36,036","$32,059","$3,977",2017.csv,2017,89%,11%
-1,Almost Friends,"$35,842","$1,481","$34,361",2017.csv,2017,4.1%,95.9%
-1,Growing Up Smith,"$35,312","$35,312",-,2017.csv,2017,100%,-
-1,Rat Film,"$35,195","$35,195",-,2017.csv,2017,100%,-
-1,The Old Dark House,"$34,649","$25,678","$8,971",2017.csv,2017,74.1%,25.9%
-1,Sophie and the Rising Sun,"$34,630","$34,630",-,2017.csv,2017,100%,-
-1,Le Trou,"$34,588","$34,588",-,2017.csv,2017,100%,-
-1,Dave Made a Maze,"$34,117","$34,117",-,2017.csv,2017,100%,-
-1,Below Her Mouth,"$33,673",-,"$33,673",2017.csv,2017,-,100%
-1,Wasted! The Story of Food Waste,"$33,211","$33,211",-,2017.csv,2017,100%,-
-1,Love & Taxes,"$33,150","$33,150",-,2017.csv,2017,100%,-
-1,Super Dark Times,"$33,109","$33,109",-,2017.csv,2017,100%,-
-1,Spettacolo,"$32,494","$32,494",-,2017.csv,2017,100%,-
-1,Signature Move,"$31,551","$31,551",-,2017.csv,2017,100%,-
-1,Sidemen: Long Road to Glory,"$31,399","$31,399",-,2017.csv,2017,100%,-
-1,Mudbound,"$31,389",-,"$31,389",2017.csv,2017,-,100%
-1,7 Witches,"$31,100","$31,100",-,2017.csv,2017,100%,-
-1,Dealt,"$30,414","$30,414",-,2017.csv,2017,100%,-
-1,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It 2017 Re-release","$30,380","$19,278","$11,102",2017.csv,2017,63.5%,36.5%
-1,No Greater Love,"$30,247","$30,247",-,2017.csv,2017,100%,-
-1,Uncertain,"$29,736","$29,736",-,2017.csv,2017,100%,-
-1,Lemon,"$29,258","$29,258",-,2017.csv,2017,100%,-
-1,The Transfiguration,"$28,631","$22,091","$6,540",2017.csv,2017,77.2%,22.8%
-1,Carrie Pilby,"$28,430","$18,957","$9,473",2017.csv,2017,66.7%,33.3%
-1,The Strange Ones,"$28,374",-,"$28,374",2017.csv,2017,-,100%
-1,Ribbons,"$27,959","$27,959",-,2017.csv,2017,100%,-
-1,Radio Dreams,"$27,836","$27,836",-,2017.csv,2017,100%,-
-1,30 Years of Garbage: The Garbage Pail Kids Story,"$27,739","$27,739",-,2017.csv,2017,100%,-
-1,Bronx Gothic,"$27,151","$27,151",-,2017.csv,2017,100%,-
-1,Mali Blues,"$26,950","$26,950",-,2017.csv,2017,100%,-
-1,They Call us Monsters,"$26,080","$26,080",-,2017.csv,2017,100%,-
-1,Women Like Us,"$25,859","$25,859",-,2017.csv,2017,100%,-
-1,In Search of Fellini,"$25,269","$12,772","$12,497",2017.csv,2017,50.5%,49.5%
-1,The Lucky Man,"$25,015","$25,015",-,2017.csv,2017,100%,-
-1,Ugetsu,"$24,959","$11,197","$13,762",2017.csv,2017,44.9%,55.1%
-1,Naples '44,"$24,863","$24,620",$243,2017.csv,2017,99%,1%
-1,Marius/Fanny/César,"$24,787","$24,787",-,2017.csv,2017,100%,-
-1,Paradise 2017 Re-release,"$24,749","$24,749",-,2017.csv,2017,100%,-
-1,The Departure,"$24,662","$24,662",-,2017.csv,2017,100%,-
-1,Jasmine,"$24,248","$24,248",-,2017.csv,2017,100%,-
-1,Simple Creature,"$23,918","$23,918",-,2017.csv,2017,100%,-
-1,Vincent N Roxxy,"$23,896",-,"$23,896",2017.csv,2017,-,100%
-1,"A Woman, a Part","$23,562","$23,562",-,2017.csv,2017,100%,-
-1,For Ahkeem,"$23,136","$23,136",-,2017.csv,2017,100%,-
-1,Finding Oscar,"$23,116","$23,116",-,2017.csv,2017,100%,-
-1,The Grace of Jake,"$23,078","$23,078",-,2017.csv,2017,100%,-
-1,Trophy,"$22,553","$21,439","$1,114",2017.csv,2017,95.1%,4.9%
-1,Middleground,"$22,490",-,"$22,490",2017.csv,2017,-,100%
-1,Realms,"$22,443",$147,"$22,296",2017.csv,2017,0.7%,99.3%
-1,Paradise Club,"$22,381","$22,381",-,2017.csv,2017,100%,-
-1,The Passion of Joan of Arc,"$21,877","$21,877",-,2017.csv,2017,100%,-
-1,Dead Awake,"$21,675","$11,528","$10,147",2017.csv,2017,53.2%,46.8%
-1,Song Of Granite,"$21,349","$16,182","$5,167",2017.csv,2017,75.8%,24.2%
-1,God Knows Where I Am,"$21,135","$21,135",-,2017.csv,2017,100%,-
-1,Massacre on Aisle 12,"$21,106","$21,106",-,2017.csv,2017,100%,-
-1,A Beginner's Guide to Snuff,"$21,031","$21,031",-,2017.csv,2017,100%,-
-1,Man Underground,"$20,907","$20,907",-,2017.csv,2017,100%,-
-1,All These Sleepless Nights,"$20,762","$20,762",-,2017.csv,2017,100%,-
-1,The Work,"$20,554","$5,853","$14,701",2017.csv,2017,28.5%,71.5%
-1,Burden,"$20,437","$18,440","$1,997",2017.csv,2017,90.2%,9.8%
-1,Ichi the Killer 2017 Re-release,"$20,285","$20,285",-,2017.csv,2017,100%,-
-1,The Man from Outer Space,"$20,102","$20,102",-,2017.csv,2017,100%,-
-1,Heat and Dust 2017 Re-release,"$19,856","$19,856",-,2017.csv,2017,100%,-
-1,Trafficked,"$19,698","$19,698",-,2017.csv,2017,100%,-
-1,BOSTON: An American Running Story 2017 Re-release,"$19,499","$19,499",-,2017.csv,2017,100%,-
-1,Mansfield 66/67,"$19,390","$17,930","$1,460",2017.csv,2017,92.5%,7.5%
-1,L'important c'est d'aimer,"$19,120","$19,120",-,2017.csv,2017,100%,-
-1,Bobbi Jene,"$18,579","$18,579",-,2017.csv,2017,100%,-
-1,All the Rage,"$18,489","$18,489",-,2017.csv,2017,100%,-
-1,The Ghoul,"$18,459","$2,032","$16,427",2017.csv,2017,11%,89%
-1,"Intent to Destroy: Death, Denial & Depiction 2017 Re-release","$18,340","$18,340",-,2017.csv,2017,100%,-
-1,SHOT! The Psycho-Spiritual Mantra of Rock,"$18,295","$15,157","$3,138",2017.csv,2017,82.8%,17.2%
-1,The Last Shaman,"$17,844","$17,844",-,2017.csv,2017,100%,-
-1,Escapes,"$17,778","$17,778",-,2017.csv,2017,100%,-
-1,Sacred,"$17,740","$17,740",-,2017.csv,2017,100%,-
-1,Bad Grandmas,"$17,688","$17,688",-,2017.csv,2017,100%,-
-1,Food Evolution,"$17,181","$17,181",-,2017.csv,2017,100%,-
-1,Swim Team,"$16,783","$16,783",-,2017.csv,2017,100%,-
-1,The Freedom to Marry,"$16,611","$16,611",-,2017.csv,2017,100%,-
-1,Brave New Jersey,"$16,544","$16,544",-,2017.csv,2017,100%,-
-1,33 & Beyond: The Royal Art of Freemasonry,"$16,533","$16,533",-,2017.csv,2017,100%,-
-1,Mission Control: The Unsung Heroes of Apollo,"$16,405","$16,405",-,2017.csv,2017,100%,-
-1,Dying to Know: Ram Dass & Timothy Leary,"$16,397","$16,397",-,2017.csv,2017,100%,-
-1,This is Our Land,"$16,182","$11,567","$4,615",2017.csv,2017,71.5%,28.5%
-1,All the Queen's Horses,"$16,172","$16,172",-,2017.csv,2017,100%,-
-1,Charged: The Eduardo Garcia Story,"$15,920","$15,920",-,2017.csv,2017,100%,-
-1,Defining Hope,"$15,788","$15,788",-,2017.csv,2017,100%,-
-1,Basmati Blues,"$15,605",-,"$15,605",2017.csv,2017,-,100%
-1,Contemporary Color,"$15,305","$15,305",-,2017.csv,2017,100%,-
-1,Rebels on Pointe,"$15,088","$15,088",-,2017.csv,2017,100%,-
-1,Vince Giordano: There's a Future in the Past,"$14,807","$14,807",-,2017.csv,2017,100%,-
-1,Sweet Virginia,"$14,725","$11,753","$2,972",2017.csv,2017,79.8%,20.2%
-1,Last Men in Aleppo,"$14,637","$14,637",-,2017.csv,2017,100%,-
-1,Antarctica: Ice and Sky 2017 Re-release,"$14,475","$14,475",-,2017.csv,2017,100%,-
-1,Machines,"$14,331","$9,710","$4,621",2017.csv,2017,67.8%,32.2%
-1,Time to Die,"$13,707","$13,707",-,2017.csv,2017,100%,-
-1,Red Trees,"$13,666","$13,666",-,2017.csv,2017,100%,-
-1,Shadowman,"$13,498","$13,498",-,2017.csv,2017,100%,-
-1,Solaris 2017 Re-release,"$13,352",-,"$13,352",2017.csv,2017,-,100%
-1,"Intent to Destroy: Death, Denial & Depiction","$13,194","$13,194",-,2017.csv,2017,100%,-
-1,The Last Rampage,"$12,944","$6,294","$6,650",2017.csv,2017,48.6%,51.4%
-1,Taipei Story,"$12,897","$12,897",-,2017.csv,2017,100%,-
-1,Permanent,"$12,847","$12,847",-,2017.csv,2017,100%,-
-1,Junction 48,"$12,795","$12,795",-,2017.csv,2017,100%,-
-1,Heal,"$12,668","$12,668",-,2017.csv,2017,100%,-
-1,Seven Beauties,"$12,408","$12,408",-,2017.csv,2017,100%,-
-1,4 Days in France,"$12,273","$12,273",-,2017.csv,2017,100%,-
-1,Autumn Sonata 2017 Re-release,"$11,959",-,"$11,959",2017.csv,2017,-,100%
-1,Frank Serpico,"$11,925","$11,925",-,2017.csv,2017,100%,-
-1,The Tribes of Palos Verdes,"$11,603","$11,603",-,2017.csv,2017,100%,-
-1,Beside Bowie: The Mick Ronson Story,"$11,400","$11,400",-,2017.csv,2017,100%,-
-1,Saigon Bodyguards,"$11,314","$11,314",-,2017.csv,2017,100%,-
-1,The Pathological Optimist,"$11,222","$11,222",-,2017.csv,2017,100%,-
-1,The Challenge,"$11,043","$11,043",-,2017.csv,2017,100%,-
-1,Hollow in the Land,"$10,688",-,"$10,688",2017.csv,2017,-,100%
-1,Lovesong,"$10,626","$10,626",-,2017.csv,2017,100%,-
-1,Clarence,"$10,495","$10,495",-,2017.csv,2017,100%,-
-1,Painted Woman,"$10,298","$10,298",-,2017.csv,2017,100%,-
-1,Amelia 2.0,"$10,233","$10,233",-,2017.csv,2017,100%,-
-1,The Sunshine Makers,"$10,042","$10,042",-,2017.csv,2017,100%,-
-1,Pelle the Conqueror 2017 Re-release,"$9,757","$9,757",-,2017.csv,2017,100%,-
-1,Living Proof,"$9,512","$9,512",-,2017.csv,2017,100%,-
-1,Miss Kiet's Children 2017 Re-release,"$9,384","$9,384",-,2017.csv,2017,100%,-
-1,Thirst Street,"$9,129","$9,129",-,2017.csv,2017,100%,-
-1,Lycan,"$9,110","$9,110",-,2017.csv,2017,100%,-
-1,The Eyes,"$9,104","$9,104",-,2017.csv,2017,100%,-
-1,Julian Schnabel: A Private Portrait,"$9,103","$9,103",-,2017.csv,2017,100%,-
-1,Revolt,"$8,986",-,"$8,986",2017.csv,2017,-,100%
-1,Amnesia,"$8,700","$8,700",-,2017.csv,2017,100%,-
-1,Inspector Maigret,"$8,528","$8,528",-,2017.csv,2017,100%,-
-1,We Are the Flesh,"$8,438","$8,438",-,2017.csv,2017,100%,-
-1,Gilbert,"$8,362","$8,362",-,2017.csv,2017,100%,-
-1,Natasha,"$8,325","$8,325",-,2017.csv,2017,100%,-
-1,Mr. Chibbs,"$8,302","$8,302",-,2017.csv,2017,100%,-
-1,Served Like a Girl,"$8,290","$8,290",-,2017.csv,2017,100%,-
-1,Anatahan,"$8,171","$8,171",-,2017.csv,2017,100%,-
-1,From Nowhere,"$8,109","$8,109",-,2017.csv,2017,100%,-
-1,Swept Away,"$7,876","$7,876",-,2017.csv,2017,100%,-
-1,The Ballad of Lefty Brown,"$7,856","$7,856",-,2017.csv,2017,100%,-
-1,Maurizio Cattelan: Be Right Back,"$7,706","$7,706",-,2017.csv,2017,100%,-
-1,Running Shaadi,"$7,674",-,"$7,674",2017.csv,2017,-,100%
-1,The Wrong Light,"$7,553","$7,553",-,2017.csv,2017,100%,-
-1,Birthright: A War Story,"$7,519","$7,519",-,2017.csv,2017,100%,-
-1,Big Time,"$7,347","$7,347",-,2017.csv,2017,100%,-
-1,Another WolfCop,"$7,285","$7,285",-,2017.csv,2017,100%,-
-1,The Reagan Show,"$7,109","$5,500","$1,609",2017.csv,2017,77.4%,22.6%
-1,The Jazz Funeral,"$7,103","$7,103",-,2017.csv,2017,100%,-
-1,The Dark Below,"$7,095","$7,095",-,2017.csv,2017,100%,-
-1,A Kind of Loving,"$6,912","$6,912",-,2017.csv,2017,100%,-
-1,Footnotes 2017 Re-release,"$6,660","$6,660",-,2017.csv,2017,100%,-
-1,The Persian Connection,"$6,634","$6,634",-,2017.csv,2017,100%,-
-1,Elizabeth Blue,"$6,542","$6,542",-,2017.csv,2017,100%,-
-1,Scum,"$6,461","$6,461",-,2017.csv,2017,100%,-
-1,The Skyjacker's Tale,"$6,253","$6,253",-,2017.csv,2017,100%,-
-1,In the Steps of Trisha Brown,"$6,230","$6,230",-,2017.csv,2017,100%,-
-1,Arise from Darkness,"$6,112","$6,112",-,2017.csv,2017,100%,-
-1,The Fuzz,"$6,067","$6,067",-,2017.csv,2017,100%,-
-1,On Wings of Eagles 2017 Re-release,"$5,975","$5,975",-,2017.csv,2017,100%,-
-1,Starless Dreams,"$5,937","$5,937",-,2017.csv,2017,100%,-
-1,La Chinoise 2017 Re-release,"$5,631","$5,631",-,2017.csv,2017,100%,-
-1,Icaros: A Vision,"$5,510","$5,510",-,2017.csv,2017,100%,-
-1,The Man from Earth: Holocene,"$5,472","$5,472",-,2017.csv,2017,100%,-
-1,It's Not Yet Dark,"$5,269","$1,227","$4,042",2017.csv,2017,23.3%,76.7%
-1,Bad Lucky Goat,"$5,088","$5,088",-,2017.csv,2017,100%,-
-1,2307: Winter's Dream,"$5,078",-,"$5,078",2017.csv,2017,-,100%
-1,Tournament,"$4,942","$4,942",-,2017.csv,2017,100%,-
-1,Company Town,"$4,934","$4,934",-,2017.csv,2017,100%,-
-1,Shot,"$4,701","$4,701",-,2017.csv,2017,100%,-
-1,Night School,"$4,663","$4,663",-,2017.csv,2017,100%,-
-1,I Love You Both,"$4,661","$4,661",-,2017.csv,2017,100%,-
-1,Shakespeare-Wallah,"$4,650","$4,650",-,2017.csv,2017,100%,-
-1,A Boy Called Po,"$4,550","$4,550",-,2017.csv,2017,100%,-
-1,The Pulitzer at 100,"$4,489","$4,489",-,2017.csv,2017,100%,-
-1,German Concentration Camps Factual Survey,"$4,468","$4,468",-,2017.csv,2017,100%,-
-1,Generation Iron 2,"$4,439","$4,439",-,2017.csv,2017,100%,-
-1,30-LOVE,"$4,392","$4,392",-,2017.csv,2017,100%,-
-1,The Woman Who Left,"$4,373","$3,974",$399,2017.csv,2017,90.9%,9.1%
-1,My Father Die,"$4,252","$4,252",-,2017.csv,2017,100%,-
-1,Badsville,"$4,153","$4,153",-,2017.csv,2017,100%,-
-1,Emily,"$3,982","$3,982",-,2017.csv,2017,100%,-
-1,Dream Boat,"$3,981","$3,981",-,2017.csv,2017,100%,-
-1,The Gender Card Flip,"$3,774","$3,774",-,2017.csv,2017,100%,-
-1,Bugs,"$3,742","$3,742",-,2017.csv,2017,100%,-
-1,La Belle Noiseuse 2017 Re-release,"$3,540","$3,540",-,2017.csv,2017,100%,-
-1,Who's Crazy?,"$3,497","$3,497",-,2017.csv,2017,100%,-
-1,"Love, Sweat and Tears","$3,482","$3,482",-,2017.csv,2017,100%,-
-1,Speed Sisters,"$3,423","$3,423",-,2017.csv,2017,100%,-
-1,Amanda & Jack Go Glamping,"$3,352","$3,352",-,2017.csv,2017,100%,-
-1,Bad Match,"$3,351","$3,351",-,2017.csv,2017,100%,-
-1,Justice,"$3,259","$3,259",-,2017.csv,2017,100%,-
-1,Kepler's Dream,"$2,923","$2,923",-,2017.csv,2017,100%,-
-1,Demons,"$2,900","$2,900",-,2017.csv,2017,100%,-
-1,I Dream in Another Language,"$2,739","$2,739",-,2017.csv,2017,100%,-
-1,Santoalla,"$2,684","$2,684",-,2017.csv,2017,100%,-
-1,Daughter of the Nile,"$2,640","$2,640",-,2017.csv,2017,100%,-
-1,Take Me,"$2,583","$2,583",-,2017.csv,2017,100%,-
-1,Miles,"$2,537","$2,537",-,2017.csv,2017,100%,-
-1,Red Christmas,"$2,255","$2,255",-,2017.csv,2017,100%,-
-1,7 from Etheria,"$2,208","$2,208",-,2017.csv,2017,100%,-
-1,Dayveon,"$2,077","$2,077",-,2017.csv,2017,100%,-
-1,"Accidental Courtesy: Daryl Davis, Race & America","$1,940","$1,940",-,2017.csv,2017,100%,-
-1,Detour,"$1,788","$1,788",-,2017.csv,2017,100%,-
-1,The Forest for the Trees,"$1,410","$1,410",-,2017.csv,2017,100%,-
-1,A Different American Dream,"$1,172","$1,172",-,2017.csv,2017,100%,-
-1,The Penguin Counters,$976,$976,-,2017.csv,2017,100%,-
-1,Extraordinary Ordinary People,$880,$880,-,2017.csv,2017,100%,-
-1,Avengers: Infinity War,"$2,048,359,754","$678,815,482","$1,369,544,272",2018.csv,2018,33.1%,66.9%
-1,Black Panther,"$1,346,913,161","$700,059,566","$646,853,595",2018.csv,2018,52%,48%
-1,Jurassic World: Fallen Kingdom,"$1,308,467,944","$417,719,760","$890,748,184",2018.csv,2018,31.9%,68.1%
-1,Incredibles 2,"$1,242,805,359","$608,581,744","$634,223,615",2018.csv,2018,49%,51%
-1,Aquaman,"$1,148,461,807","$335,061,807","$813,400,000",2018.csv,2018,29.2%,70.8%
-1,Bohemian Rhapsody,"$903,655,259","$216,428,042","$687,227,217",2018.csv,2018,24%,76%
